phenotype ,taxonomy rank level ,NCBI taxon id ,scientific name ,super kingdom ,Nr. runs in which the species/genus can be found ,mean relative abundance ,median relative abundance ,SD of relative abundance
D006262 ,species ,1124597 ,Magnetococcus marinus ,Bacteria ,106 ,0.00219766114811321 ,0.00135474 ,0.00362749076656224 ,
D006262 ,species ,1124835 ,Chryseobacterium carnipullorum ,Bacteria ,5 ,0.00242850714 ,0.000873752 ,0.00420684779964553 ,
D006262 ,species ,1126833 ,Paenibacillus beijingensis ,Bacteria ,337 ,0.00885505896439169 ,0.00180384 ,0.0668485458771064 ,
D006262 ,species ,1128023 ,Hymenobacter sp. I/74-Cor2 ,Bacteria ,25 ,0.01159755354 ,0.00208936 ,0.0296235264822273 ,
D006262 ,species ,1128179 ,Bradyrhizobium sp. CCBAU 15615 ,Bacteria ,9 ,0.000974513777777778 ,0.000989768 ,0.000580079093847938 ,
D006262 ,species ,1128614 ,Bacillus sp. JCM 10530 ,Bacteria ,40 ,0.0029850355 ,0.001176255 ,0.00412637657451207 ,
D006262 ,species ,1131462 ,Dehalobacter sp. CF ,Bacteria ,525 ,0.0831257890546667 ,0.00343649 ,0.359155995938122 ,
D006262 ,species ,1131703 ,Sphaerochaeta globosa ,Bacteria ,23 ,0.0198851903478261 ,0.00196013 ,0.07992504111124 ,
D006262 ,species ,1131707 ,Sphaerochaeta pleomorpha ,Bacteria ,60 ,0.0653470955 ,0.005594625 ,0.121463573874663 ,
D006262 ,species ,1133319 ,Bacteroides reticulotermitis ,Bacteria ,1486 ,0.0115258638512786 ,0.00490677 ,0.0507758531792647 ,
D006262 ,species ,1133364 ,Paenibacillus vulneris ,Bacteria ,11 ,0.00155007354545455 ,0.000855178 ,0.00157297439736331 ,
D006262 ,species ,1134405 ,Melioribacter roseus ,Bacteria ,671 ,0.00387059869597616 ,0.00351284 ,0.00287767956780373 ,
D006262 ,species ,1134563 ,Prevotella sp. JCM 6348 ,Bacteria ,276 ,0.132667915384058 ,0.00396051 ,0.472935506786368 ,
D006262 ,species ,1134687 ,Klebsiella michiganensis ,Bacteria ,338 ,0.00928040471449704 ,0.00329976 ,0.0167283643875481 ,
D006262 ,species ,1136497 ,Brevibacterium siliguriense ,Bacteria ,56 ,0.0409622940535714 ,0.00186293 ,0.163564366371845 ,
D006262 ,species ,1137799 ,Endozoicomonas numazuensis ,Bacteria ,95 ,0.00206972486315789 ,0.00106209 ,0.00383110524765357 ,
D006262 ,species ,1137985 ,Lutibacter sp. R-30339 ,Bacteria ,10 ,0.00565645155 ,0.003083535 ,0.00597842086216959 ,
D006262 ,species ,1137993 ,Geodermatophilus africanus ,Bacteria ,7 ,0.00238640242857143 ,0.00141505 ,0.00202156722056872 ,
D006262 ,species ,1138822 ,Lactobacillus curieae ,Bacteria ,69 ,0.00254439350724638 ,0.00130603 ,0.00281126581393288 ,
D006262 ,species ,1141353 ,Azospirillum sp. TNCSF Aa13 ,Bacteria ,1 ,0.000674946 ,0.000674946 , ,
D006262 ,species ,1141657 ,Nocardia vulneris ,Bacteria ,3 ,0.000798875333333333 ,0.000698095 ,0.000338084413557226 ,
D006262 ,species ,1143711 ,Paenibacillus frigoriresistens ,Bacteria ,24 ,0.00079456525 ,0.0003669155 ,0.00114007810088567 ,
D006262 ,species ,1144661 ,Acinetobacter sp. CIP 101934 ,Bacteria ,93 ,0.028188205311828 ,0.00181015 ,0.11348379020506 ,
D006262 ,species ,1144662 ,Acinetobacter sp. CIP 101966 ,Bacteria ,25 ,0.0039845814 ,0.00221953 ,0.00662096522157031 ,
D006262 ,species ,1144665 ,Acinetobacter sp. CIP 102136 ,Bacteria ,12 ,0.0022699435 ,0.00132313 ,0.00263065922069291 ,
D006262 ,species ,1144673 ,Acinetobacter sp. CIP 64.7 ,Bacteria ,111 ,0.137041807159459 ,0.00485956 ,0.929244729886252 ,
D006262 ,species ,1144748 ,Kangiella sediminilitoris ,Bacteria ,10 ,0.0016227716 ,0.00152866 ,0.000966211502844221 ,
D006262 ,species ,1146890 ,Paenibacillus sp. YIM 110206 ,Bacteria ,108 ,0.00904441368518519 ,0.00115445 ,0.061005480001938 ,
D006262 ,species ,1147129 ,Dehalobacter sp. DCA ,Bacteria ,70 ,2.5184357979 ,2.67922 ,2.64700701475373 ,
D006262 ,species ,1148157 ,Acinetobacter oleivorans ,Bacteria ,54 ,0.0272729821481481 ,0.003575765 ,0.0630895457815487 ,
D006262 ,species ,1155527 ,Micromonospora sp. YIM M10932 ,Bacteria ,3 ,0.00575325333333333 ,0.00662778 ,0.00180095964111729 ,
D006262 ,species ,1155536 ,Saccharomonospora oceani ,Bacteria ,1 ,0.00150319 ,0.00150319 , ,
D006262 ,species ,1155537 ,Saccharomonospora sp. YIM M11204177 ,Bacteria ,6 ,0.001053393 ,0.0008042115 ,0.000753498839877275 ,
D006262 ,species ,1155689 ,Psychroflexus salarius ,Bacteria ,6 ,0.00155982366666667 ,0.0009099785 ,0.00199039699396645 ,
D006262 ,species ,1155944 ,Marininema halotolerans ,Bacteria ,20 ,0.00161453495 ,0.00116812 ,0.00170895898280775 ,
D006262 ,species ,1156433 ,Streptococcus sp. I-P16 ,Bacteria ,36 ,0.02202377225 ,0.003025315 ,0.0554450585875969 ,
D006262 ,species ,1158338 ,Persephonella sp. IF05-L8 ,Bacteria ,28 ,0.000791452810714286 ,0.0005596075 ,0.00106081984695972 ,
D006262 ,species ,1159213 ,Peptostreptococcus canis ,Bacteria ,88 ,0.00628794479545455 ,0.00149147 ,0.0302294674968532 ,
D006262 ,species ,1161942 ,Ruminococcus champanellensis ,Bacteria ,5079 ,0.257425666279976 ,0.0195146 ,0.988590440822774 ,
D006262 ,species ,1162717 ,Streptobacillus hongkongensis ,Bacteria ,132 ,0.0306560168636364 ,0.001670155 ,0.316833647457854 ,
D006262 ,species ,1164945 ,Enteractinococcus sp. YIM 100602 ,Bacteria ,47 ,0.003136808 ,0.00258532 ,0.00365315976569322 ,
D006262 ,species ,1165507 ,Luteimonas vadosa ,Bacteria ,1 ,0.000489286 ,0.000489286 , ,
D006262 ,species ,1166680 ,alpha proteobacterium CPCC 100088 ,Bacteria ,1 ,0.000955603 ,0.000955603 , ,
D006262 ,species ,1166683 ,Rhizobium cauense ,Bacteria ,4 ,0.00210444 ,0.00179182 ,0.00120100984597685 ,
D006262 ,species ,1167604 ,Streptomyces catbensis ,Bacteria ,10 ,0.0019977462 ,0.00124931 ,0.00162909464974744 ,
D006262 ,species ,1168034 ,Draconibacterium orientale ,Bacteria ,654 ,0.0101328346402141 ,0.004872125 ,0.0629781758023614 ,
D006262 ,species ,1168035 ,Tangfeifania diversioriginum ,Bacteria ,98 ,0.00226313710918367 ,0.001379455 ,0.00218052926662099 ,
D006262 ,species ,1168287 ,Mycobacterium sp. MOTT36Y ,Bacteria ,1 ,0.000285822 ,0.000285822 , ,
D006262 ,species ,1169913 ,Vulcaniibacterium thermophilum ,Bacteria ,49 ,0.00478865544897959 ,0.00258281 ,0.00843679341573214 ,
D006262 ,species ,1173024 ,Fischerella sp. PCC 9605 ,Bacteria ,1 ,0.00312393 ,0.00312393 , ,
D006262 ,species ,1173025 ,Geitlerinema sp. PCC 7407 ,Bacteria ,16 ,0.00236374229375 ,0.0006355045 ,0.00373518163599922 ,
D006262 ,species ,1173026 ,Gloeocapsa sp. PCC 7428 ,Bacteria ,6 ,0.000883463666666667 ,0.000551344 ,0.000786750354278577 ,
D006262 ,species ,1173027 ,Microcoleus sp. PCC 7113 ,Bacteria ,43 ,0.00497718036046512 ,0.00263359 ,0.00919724189469203 ,
D006262 ,species ,1173028 ,Oscillatoria sp. PCC 10802 ,Bacteria ,3 ,0.00269775 ,0.00154548 ,0.00208757640705676 ,
D006262 ,species ,1173032 ,Chamaesiphon minutus ,Bacteria ,13 ,0.000698892615384615 ,0.000349049 ,0.000634885784609003 ,
D006262 ,species ,1173111 ,Lihuaxuella thermophila ,Bacteria ,17 ,0.00114211625294118 ,0.000821409 ,0.00139416973259784 ,
D006262 ,species ,1173263 ,Synechococcus sp. PCC 7502 ,Bacteria ,57 ,0.0199951377192982 ,0.00236899 ,0.10437417288931 ,
D006262 ,species ,1173264 ,Leptolyngbya sp. PCC 6406 ,Bacteria ,47 ,0.00295465278723404 ,0.00115502 ,0.00706735483363347 ,
D006262 ,species ,1174528 ,Fischerella sp. PCC 9339 ,Bacteria ,56 ,0.0108965560892857 ,0.00175749 ,0.0579251303287892 ,
D006262 ,species ,1175452 ,Peptoniphilus rhinitidis ,Bacteria ,8 ,1.451745 ,0.019065 ,4.05321657677666 ,
D006262 ,species ,1176649 ,Agrobacterium fabrum ,Bacteria ,17 ,0.00954921594117647 ,0.00796083 ,0.00724277010364561 ,
D006262 ,species ,1177712 ,Komagataeibacter medellinensis ,Bacteria ,1 ,0.000714556 ,0.000714556 , ,
D006262 ,species ,1177728 ,Varibaculum sp. CCUG 31793 ,Bacteria ,371 ,0.0380876820700809 ,0.00419692 ,0.205361638502344 ,
D006262 ,species ,1177732 ,Varibaculum sp. CCUG 45271 ,Bacteria ,137 ,0.00947332302189781 ,0.00295587 ,0.0226831746569855 ,
D006262 ,species ,1177755 ,Methyloligella halotolerans ,Bacteria ,80 ,0.00288954925 ,0.001410325 ,0.00496276715997418 ,
D006262 ,species ,1184387 ,Mesotoga prima ,Bacteria ,25 ,0.00173877478 ,0.00106328 ,0.00175628440198502 ,
D006262 ,species ,1186051 ,Blattabacterium sp. (Blaberus giganteus) ,Bacteria ,21 ,0.00187409112857143 ,0.00142446 ,0.0016242020849518 ,
D006262 ,species ,1190813 ,Pseudoalteromonas shioyasakiensis ,Bacteria ,7 ,0.00173974785714286 ,0.00149766 ,0.00162343386201034 ,
D006262 ,species ,1194090 ,Aliifodinibius roseus ,Bacteria ,8 ,0.004296067375 ,0.00458741 ,0.00330910888233343 ,
D006262 ,species ,1195760 ,Wenyingzhuangia marina ,Bacteria ,171 ,0.125137900929825 ,0.00177907 ,1.03561827536736 ,
D006262 ,species ,1198324 ,Halopelagius fulvigenes ,Archaea ,2 ,0.0003010545 ,0.0003010545 ,0.000152256353445431 ,
D006262 ,species ,1200300 ,Thermogladius cellulolyticus ,Archaea ,4 ,0.0112089875 ,0.00507251 ,0.014722693645137 ,
D006262 ,species ,1202724 ,Flavobacterium akiainvivens ,Bacteria ,60 ,0.013851533425 ,0.00111605 ,0.0516756712121736 ,
D006262 ,species ,1203033 ,Lactobacillus hominis ,Bacteria ,427 ,0.0241070237728337 ,0.00312227 ,0.138016616244612 ,
D006262 ,species ,1203471 ,Geobacter daltonii ,Bacteria ,32 ,0.00133588034375 ,0.0008425275 ,0.00133178334051734 ,
D006262 ,species ,1203555 ,Acidaminococcus sp. HPA0509 ,Bacteria ,6 ,4.16869333333333 ,4.41401 ,1.31546692190517 ,
D006262 ,species ,1203556 ,Actinomyces sp. HPA0247 ,Bacteria ,8 ,0.4652125 ,0.271875 ,0.436841713855586 ,
D006262 ,species ,1203568 ,Dermabacter sp. HFH0086 ,Bacteria ,3 ,0.11806 ,0.08098 ,0.0885107066969867 ,
D006262 ,species ,1203571 ,Propionibacterium sp. HGH0353 ,Bacteria ,1 ,0.65991 ,0.65991 , ,
D006262 ,species ,1204196 ,Nocardia sp. YIM 75780 ,Bacteria ,3 ,0.000391582 ,0.000262597 ,0.000240174152941152 ,
D006262 ,species ,1204200 ,Streptomyces sp. YIM 75714 ,Bacteria ,1 ,0.000172818 ,0.000172818 , ,
D006262 ,species ,1204211 ,Streptomyces sp. YIM 75774 ,Bacteria ,1 ,0.000204358 ,0.000204358 , ,
D006262 ,species ,1204212 ,Streptomyces sp. YIM 75775 ,Bacteria ,1 ,0.0162646 ,0.0162646 , ,
D006262 ,species ,1204214 ,Streptomyces sp. YIM 75781 ,Bacteria ,31 ,0.00153167077419355 ,0.00113648 ,0.00135962248917172 ,
D006262 ,species ,1204215 ,Streptomyces sp. YIM 75782 ,Bacteria ,1 ,0.000345637 ,0.000345637 , ,
D006262 ,species ,1204217 ,Streptomyces sp. YIM 75785 ,Bacteria ,1 ,0.00142584 ,0.00142584 , ,
D006262 ,species ,1204220 ,Streptomyces sp. YIM 75790 ,Bacteria ,2 ,0.0006864125 ,0.0006864125 ,0.000740082705927182 ,
D006262 ,species ,1204221 ,Streptomyces sp. YIM 75791 ,Bacteria ,4 ,0.002482297 ,0.0019614125 ,0.00235137605892932 ,
D006262 ,species ,1204222 ,Streptomyces sp. YIM 75792 ,Bacteria ,1 ,0.000326191 ,0.000326191 , ,
D006262 ,species ,1204225 ,Streptomyces sp. YIM 75795 ,Bacteria ,4 ,0.001684314375 ,0.0006118355 ,0.00251614491926179 ,
D006262 ,species ,1206085 ,Jatrophihabitans endophyticus ,Bacteria ,239 ,0.00607153482008368 ,0.00206622 ,0.0133360149776472 ,
D006262 ,species ,1211326 ,Spirosoma aerolatum ,Bacteria ,5 ,0.000883411 ,0.000743721 ,0.000755475284802885 ,
D006262 ,species ,1211638 ,Chryseobacterium sp. CCTCC AB 2011160 ,Bacteria ,4 ,0.00314985175 ,0.002243455 ,0.00305332607808254 ,
D006262 ,species ,1211639 ,Laceyella sp. CCTCC AB 2012157 ,Bacteria ,104 ,0.00184646732211538 ,0.00142473 ,0.00140832676101662 ,
D006262 ,species ,1211813 ,Candidatus Alistipes marseilloanorexicus AP11 ,Bacteria ,552 ,1.24632177536232 ,0.785635 ,1.40425782274192 ,
D006262 ,species ,1211819 ,Holdemania massiliensis AP2 ,Bacteria ,48 ,0.28394 ,0.19882 ,0.401478149735317 ,
D006262 ,species ,1214077 ,Aliifodinibius sediminis ,Bacteria ,1 ,0.000530695 ,0.000530695 , ,
D006262 ,species ,1214928 ,Thermus tengchongensis ,Bacteria ,7 ,0.00182198157142857 ,0.000535584 ,0.00241471082962687 ,
D006262 ,species ,1215089 ,Planococcus halocryophilus ,Bacteria ,22 ,0.00199238604545455 ,0.0005578065 ,0.00452584735394834 ,
D006262 ,species ,1215918 ,Echinimonas agarilytica ,Bacteria ,6 ,0.00110141566666667 ,0.000792421 ,0.00107304070676888 ,
D006262 ,species ,1217908 ,Octadecabacter antarcticus ,Bacteria ,2 ,0.003093205 ,0.003093205 ,0.00275759623847473 ,
D006262 ,species ,1217970 ,Oceanicola litoreus ,Bacteria ,2 ,0.000590948 ,0.000590948 ,2.22455793361288e-05 ,
D006262 ,species ,1220023 ,Halolamina salina ,Archaea ,2 ,0.0002852925 ,0.0002852925 ,2.39391000770706e-05 ,
D006262 ,species ,1220182 ,Winogradskyella litoriviva ,Bacteria ,3 ,0.0107252416666667 ,0.000652382 ,0.0176289166453637 ,
D006262 ,species ,1220491 ,Litorimonas cladophorae ,Bacteria ,1 ,0.00312461 ,0.00312461 , ,
D006262 ,species ,1220493 ,Nonlabens sp. KMM 6497 ,Bacteria ,3 ,0.000567263 ,0.000596589 ,0.00031018347291724 ,
D006262 ,species ,1220496 ,Siphonobacter sp. CCTCC AB 2012155 ,Bacteria ,9 ,0.001234891 ,0.000435455 ,0.00141726788053273 ,
D006262 ,species ,1221450 ,Bacillus abyssalis ,Bacteria ,183 ,0.00508793744644809 ,0.00281539 ,0.0143500004666608 ,
D006262 ,species ,1223514 ,Corynebacterium humireducens ,Bacteria ,1061 ,0.0413642503899152 ,0.00497686 ,0.246171704680735 ,
D006262 ,species ,1225341 ,Thalassobacillus sp. C254 ,Bacteria ,10 ,0.0012569208 ,0.0004935065 ,0.00179639630292302 ,
D006262 ,species ,1226322 ,Oscillibacter sp. KLE 1728 ,Bacteria ,48 ,1.82585625 ,1.629115 ,1.25551205896685 ,
D006262 ,species ,1226323 ,Oscillibacter sp. KLE 1745 ,Bacteria ,233 ,1.27427081545064 ,0.63201 ,1.41027484195205 ,
D006262 ,species ,1226325 ,Clostridium sp. KLE 1755 ,Bacteria ,36 ,1.32960777777778 ,0.783565 ,2.11045294682054 ,
D006262 ,species ,1229909 ,Candidatus Nitrosopumilus sp. AR2 ,Archaea ,145 ,0.0544129554875862 ,0.00230486 ,0.470902346674655 ,
D006262 ,species ,1231337 ,Lactobacillus shenzhenensis ,Bacteria ,19 ,0.00273300805263158 ,0.0016109 ,0.00340663061626462 ,
D006262 ,species ,1232575 ,Acidithiobacillus ferridurans ,Bacteria ,25 ,0.00179997904 ,0.00129577 ,0.0014964981470881 ,
D006262 ,species ,1232790 ,Herbaspirillum sp. RITF1206 ,Bacteria ,1 ,0.000327895 ,0.000327895 , ,
D006262 ,species ,1233873 ,Geobacillus sp. GHH01 ,Bacteria ,1 ,0.00471607 ,0.00471607 , ,
D006262 ,species ,1235990 ,Candidatus Pantoea carbekii ,Bacteria ,85 ,0.00283077616470588 ,0.00193562 ,0.00289872880673812 ,
D006262 ,species ,1236906 ,Neptunomonas sp. BPy-1 ,Bacteria ,103 ,0.00212679873786408 ,0.00122653 ,0.00231482022208247 ,
D006262 ,species ,1236974 ,Paenibacillus sp. JCM 10914 ,Bacteria ,24 ,0.00249323089583333 ,0.001831175 ,0.00249978264573334 ,
D006262 ,species ,1244528 ,Campylobacter fetus subsp. testudinum 03-427 ,Bacteria ,1 ,0.18783 ,0.18783 , ,
D006262 ,species ,1249101 ,Mycobacterium celeriflavum ,Bacteria ,13 ,0.00146584907692308 ,0.000898045 ,0.00152059418520861 ,
D006262 ,species ,1249552 ,Pseudohongiella spirulinae ,Bacteria ,67 ,0.00636701817910448 ,0.00211336 ,0.0195309605660211 ,
D006262 ,species ,1263550 ,Edwardsiella piscicida ,Bacteria ,2 ,0.01086329 ,0.01086329 ,0.00585825240290993 ,
D006262 ,species ,1263979 ,Candidatus Endolissoclinum faulkneri ,Bacteria ,3 ,0.00378667333333333 ,0.00477601 ,0.00205047995870073 ,
D006262 ,species ,1264899 ,Zavarzinia compransoris ,Bacteria ,16 ,0.007499471125 ,0.00343913 ,0.0122505075582686 ,
D006262 ,species ,1265691 ,Aequorivita sp. KMM 6693 ,Bacteria ,8 ,0.0010267205 ,0.00088063 ,0.000771417425891363 ,
D006262 ,species ,1265692 ,Aequorivita sp. KMM 6696 ,Bacteria ,1 ,0.00263616 ,0.00263616 , ,
D006262 ,species ,1265694 ,Amphritea sp. KMM 6733 ,Bacteria ,8 ,0.00169555375 ,0.00149863 ,0.000649896269106243 ,
D006262 ,species ,1265696 ,Flavobacterium ahnfeltiae ,Bacteria ,1 ,0.00044944 ,0.00044944 , ,
D006262 ,species ,1265699 ,Hydrogenophaga sp. KMM 6726 ,Bacteria ,1 ,0.000510942 ,0.000510942 , ,
D006262 ,species ,1265700 ,Hydrogenophaga sp. KMM 6728 ,Bacteria ,1 ,0.000370884 ,0.000370884 , ,
D006262 ,species ,1265701 ,Knoellia sp. KMM 6688 ,Bacteria ,3 ,0.001183625 ,0.00110084 ,0.00046232520342828 ,
D006262 ,species ,1265704 ,Persicitalea sp. KMM 6743 ,Bacteria ,2 ,0.003445535 ,0.003445535 ,0.0025284370728278 ,
D006262 ,species ,1265707 ,Polaribacter sp. KMM 6698 ,Bacteria ,1 ,0.000339203 ,0.000339203 , ,
D006262 ,species ,1265713 ,Pseudoruegeria sp. KMM 6692 ,Bacteria ,1 ,0.00236922 ,0.00236922 , ,
D006262 ,species ,1265717 ,Psychroserpens sp. KMM 6699 ,Bacteria ,1 ,0.00238834 ,0.00238834 , ,
D006262 ,species ,1265728 ,Sulfitobacter sp. KMM 6719 ,Bacteria ,4 ,0.002341585 ,0.001941625 ,0.00110302147620373 ,
D006262 ,species ,1265731 ,Thalassomonas sp. KMM 6739 ,Bacteria ,10 ,0.0029351326 ,0.00136841 ,0.00376621964414755 ,
D006262 ,species ,1265732 ,Thioclava sp. KMM 6690 ,Bacteria ,40 ,0.0015938558675 ,0.0010126015 ,0.00153180644451618 ,
D006262 ,species ,1269237 ,Flavobacterium sp. CSF321-10 ,Bacteria ,1 ,0.00150641 ,0.00150641 , ,
D006262 ,species ,1273132 ,Liberibacter crescens ,Bacteria ,20 ,0.00155047455 ,0.000751057 ,0.00190399013184441 ,
D006262 ,species ,1273429 ,Vulcaniibacterium tengchongense ,Bacteria ,2 ,0.0006448665 ,0.0006448665 ,0.00031967236917272 ,
D006262 ,species ,1273686 ,Mycobacterium sp. VKM Ac-1816D ,Bacteria ,40 ,0.005894126525 ,0.001174175 ,0.0190738487457637 ,
D006262 ,species ,1277350 ,Geobacter sp. DSM 9736 ,Bacteria ,102 ,0.00461788959803922 ,0.00268016 ,0.00663269551385988 ,
D006262 ,species ,1285193 ,Zhihengliuella flava ,Bacteria ,2 ,0.0074469225 ,0.0074469225 ,0.00921173106142448 ,
D006262 ,species ,1287640 ,Anaerococcus obesiensis ,Bacteria ,27 ,0.00776222222222222 ,0.00423 ,0.0137194820302913 ,
D006262 ,species ,1288121 ,Alistipes senegalensis ,Bacteria ,2144 ,0.128895186567164 ,0.028835 ,0.267162105179812 ,
D006262 ,species ,1288125 ,Kofleria sp. DSM 53797 ,Bacteria ,28 ,0.00109822903571429 ,0.0006898285 ,0.000948479794761244 ,
D006262 ,species ,1288385 ,Yersinia pekkanenii ,Bacteria ,1 ,0.000589508 ,0.000589508 , ,
D006262 ,species ,1288391 ,Actinomyces timonensis ,Bacteria ,2 ,0.00474 ,0.00474 ,0.00463862048458375 ,
D006262 ,species ,1288392 ,Moraxella porci ,Bacteria ,42 ,0.00114280927857143 ,0.000713652 ,0.00148604721702199 ,
D006262 ,species ,1288619 ,Mycetocola sp. CPCC 203514 ,Bacteria ,4 ,0.0024922685 ,0.00215329 ,0.00216336220095688 ,
D006262 ,species ,1288636 ,Ornithinimicrobium sp. CPCC 203535 ,Bacteria ,7 ,0.00227723528571429 ,0.000898045 ,0.00238527276839552 ,
D006262 ,species ,1291006 ,Clavibacter cf. michiganensis LMG 26808 ,Bacteria ,14 ,0.00172918528571429 ,0.0015674 ,0.0013039021621667 ,
D006262 ,species ,1291540 ,Candidatus Methanomethylophilus alvus ,Archaea ,141 ,0.0770799240141844 ,0.0139716 ,0.177452012482077 ,
D006262 ,species ,1293032 ,Saccharopolyspora ghardaiensis ,Bacteria ,20 ,0.0017853163 ,0.0012408 ,0.00141465380608696 ,
D006262 ,species ,1293441 ,Lysinibacillus contaminans ,Bacteria ,370 ,0.00983464487837838 ,0.00307224 ,0.0306652368013545 ,
D006262 ,species ,1295382 ,Methylogaea oryzae ,Bacteria ,24 ,0.00407460916666667 ,0.00292272 ,0.00389539150775612 ,
D006262 ,species ,1295609 ,Thermodesulfobacterium geofontis ,Bacteria ,36 ,0.001354698625 ,0.000714245 ,0.00274528945307334 ,
D006262 ,species ,1297570 ,Mesorhizobium sp. STM 4661 ,Bacteria ,14 ,0.00261266178571429 ,0.00245413 ,0.00114174009254701 ,
D006262 ,species ,1297750 ,Bacteroides luti ,Bacteria ,4164 ,0.79952340092171 ,0.125008 ,2.35903852702206 ,
D006262 ,species ,1302685 ,Chryseobacterium takakiae ,Bacteria ,16 ,0.003400476 ,0.00115287 ,0.00463036096747832 ,
D006262 ,species ,1302690 ,Cnuella takakiae ,Bacteria ,76 ,0.00330838776315789 ,0.001964575 ,0.00624181655850947 ,
D006262 ,species ,1303863 ,Aquisalimonas halophila ,Bacteria ,2 ,0.0010582235 ,0.0010582235 ,0.000920902637798644 ,
D006262 ,species ,1304158 ,Salinisphaera halophila ,Bacteria ,271 ,0.00699005140848709 ,0.00480723 ,0.00787394883804538 ,
D006262 ,species ,1307761 ,Salinispira pacifica ,Bacteria ,30 ,0.00522046395 ,0.001496925 ,0.0128667707647974 ,
D006262 ,species ,1316444 ,Blattabacterium sp. (Nauphoeta cinerea) ,Bacteria ,114 ,0.00864875353508772 ,0.00113623 ,0.0715879792834525 ,
D006262 ,species ,1316941 ,Archaeoglobus sulfaticallidus ,Archaea ,16 ,0.000581697375 ,0.000293398 ,0.000820261614876447 ,
D006262 ,species ,1322049 ,Acetonema sp. DSM 11382 ,Bacteria ,16 ,0.003134865125 ,0.00378457 ,0.00181797550301775 ,
D006262 ,species ,1323730 ,Saccharomonospora sp. YIM M11177 ,Bacteria ,1 ,0.00365297 ,0.00365297 , ,
D006262 ,species ,1324766 ,Rothia endophytica ,Bacteria ,30 ,0.00675932586666667 ,0.003594195 ,0.0151681922322736 ,
D006262 ,species ,1324934 ,Myroides xuanwuensis ,Bacteria ,14 ,0.00328426614285714 ,0.00290318 ,0.00255722468359364 ,
D006262 ,species ,1325724 ,Brevundimonas vancanneytii ,Bacteria ,1 ,0.000526177 ,0.000526177 , ,
D006262 ,species ,1326076 ,Mesorhizobium sp. RITF1215 ,Bacteria ,3 ,0.001057499 ,0.00108245 ,7.10805083901347e-05 ,
D006262 ,species ,1326083 ,Mesorhizobium acaciae ,Bacteria ,5 ,0.000407042 ,0.000189377 ,0.00035555447942193 ,
D006262 ,species ,1329370 ,Halomonas qiaohouensis ,Bacteria ,122 ,0.0232228056286885 ,0.00174882 ,0.159964408683566 ,
D006262 ,species ,1329373 ,Thermus sp. YIM-HQ106 ,Bacteria ,5 ,0.003242023 ,0.00395757 ,0.00170456869667814 ,
D006262 ,species ,1329800 ,Arenicella chitinivorans ,Bacteria ,2 ,0.004265165 ,0.004265165 ,0.00434746926743019 ,
D006262 ,species ,1329817 ,Enterobacter sp. MGH 8 ,Bacteria ,4 ,0.857875 ,0.30939 ,1.23959830209898 ,
D006262 ,species ,1329899 ,Cycloclasticus zancles ,Bacteria ,5 ,0.014604382 ,0.000254123 ,0.0321400992936562 ,
D006262 ,species ,1332898 ,Microlunatus sp. YIM C01117 ,Bacteria ,19 ,0.00365067368421053 ,0.00379824 ,0.00161195318804793 ,
D006262 ,species ,1333662 ,Polaribacter atrinae ,Bacteria ,4 ,0.00139273475 ,0.0007458775 ,0.00155428467425702 ,
D006262 ,species ,1333667 ,Geodermatophilus poikilotrophus ,Bacteria ,13 ,0.00141416592307692 ,0.00114167 ,0.000753094092314329 ,
D006262 ,species ,1335746 ,Spiribacter salinus ,Bacteria ,9 ,0.00422154244444444 ,0.00111352 ,0.00929019133196801 ,
D006262 ,species ,1335757 ,Spiribacter sp. UAH-SP71 ,Bacteria ,18 ,0.242880199222222 ,0.1111856 ,0.315675776492147 ,
D006262 ,species ,1336204 ,Microbacterium sp. YIM 100951 ,Bacteria ,6 ,0.002185976 ,0.00193829 ,0.00160477792028679 ,
D006262 ,species ,1339210 ,Methylobacteriaceae bacterium YIM 100770 ,Bacteria ,7 ,0.00214874628571429 ,0.000871931 ,0.00257697287825986 ,
D006262 ,species ,1341696 ,Rehaibacterium terrae ,Bacteria ,26 ,0.00319785111538462 ,0.00176774 ,0.00485203353241288 ,
D006262 ,species ,1344003 ,Williamsia sterculiae ,Bacteria ,18 ,0.00190819916666667 ,0.00170707 ,0.00156117196227417 ,
D006262 ,species ,1346286 ,Dysgonomonas macrotermitis ,Bacteria ,452 ,0.00620298344247788 ,0.002339815 ,0.0591584232456994 ,
D006262 ,species ,1350067 ,Microbacter margulisiae ,Bacteria ,352 ,0.00351740814772727 ,0.003346975 ,0.00227453669188308 ,
D006262 ,species ,1355477 ,Bradyrhizobium diazoefficiens ,Bacteria ,139 ,0.0266722881273381 ,0.00392234 ,0.0795088211275505 ,
D006262 ,species ,1365176 ,Thermofilum sp. 1910b ,Archaea ,57 ,0.00153840780175439 ,0.000676425 ,0.00336719775347355 ,
